vru+line	call_id	customer_id	priority	type	date	vru_entry	vru_exit	vru_time	q_start	q_exit	q_time	outcome	ser_start	ser_exit	ser_time	server
AA0107	2295	0	0	TT	990202	14:04:43	14:04:44	1	0:00:00	0:00:00	0	AGENT	14:04:44	14:04:59	15	AVNI
AA0107	2296	0	0	TT	990202	14:30:54	14:30:56	2	0:00:00	0:00:00	0	AGENT	14:30:55	14:30:58	3	ANAT
AA0107	2297	36159671	1	TT	990202	14:48:18	14:48:20	2	0:00:00	0:00:00	0	AGENT	14:48:19	14:49:03	44	KAZAV
AA0107	2298	0	0	TT	990202	15:26:27	15:26:29	2	0:00:00	0:00:00	0	AGENT	15:26:28	15:26:32	4	IDIT
AA0107	2299	22168801	1	TT	990202	15:31:20	15:31:20	0	15:31:20	15:32:08	48	AGENT	15:32:07	15:35:50	223	YITZ
AA0107	2300	0	0	TT	990202	15:54:19	15:54:19	0	15:54:19	15:54:32	13	AGENT	15:54:31	16:02:10	459	AVNI
AA0107	2301	32431579	2	TT	990202	16:03:36	16:03:38	2	0:00:00	0:00:00	0	AGENT	16:03:37	16:06:29	172	BASCH
AA0107	2302	0	0	TT	990202	17:17:20	17:17:22	2	0:00:00	0:00:00	0	AGENT	17:17:21	17:18:00	39	DARMON
AA0107	2303	0	0	TT	990202	17:45:37	17:45:39	2	0:00:00	0:00:00	0	AGENT	17:45:38	17:48:08	150	BASCH
AA0107	2304	23699390	2	TT	990202	19:04:21	19:04:24	3	0:00:00	0:00:00	0	AGENT	19:04:22	19:06:36	134	SHLOMO
AA0107	2305	31792591	2	TT	990202	19:30:21	19:30:22	1	0:00:00	0:00:00	0	AGENT	19:30:22	19:30:28	6	NO_SERVER
AA0107	2306	34910471	1	TT	990202	21:42:09	21:42:11	2	0:00:00	0:00:00	0	AGENT	21:42:10	21:42:17	7	NO_SERVER
AA0107	2307	0	0	TT	990202	23:17:33	23:17:33	0	23:17:33	23:20:17	164	AGENT	23:20:16	23:20:58	42	SHLOMO
AA0107	2308	0	0	TT	990203	8:43:47	8:43:49	2	0:00:00	0:00:00	0	AGENT	8:43:48	8:46:06	138	KAZAV
AA0107	2309	15745508	2	TT	990203	11:44:19	11:44:21	2	0:00:00	0:00:00	0	AGENT	11:44:20	11:44:30	10	IDIT
AA0107	2310	50720911	2	TT	990203	12:59:16	13:00:45	89	0:00:00	0:00:00	0	HANG	0:00:00	0:00:00	0	NO_SERVER
AA0107	2311	23383607	2	TT	990203	14:21:09	14:21:12	3	0:00:00	0:00:00	0	AGENT	14:21:11	14:22:30	79	IDIT
AA0107	2312	23699390	2	TT	990203	14:25:26	14:25:26	0	14:25:26	14:26:48	82	AGENT	14:26:48	14:35:08	500	KAZAV
AA0107	2313	313965436	1	TT	990203	14:30:38	14:30:40	2	0:00:00	0:00:00	0	AGENT	14:30:39	14:32:57	138	IDIT
AA0107	2314	25766148	1	TT	990203	17:25:29	17:25:31	2	0:00:00	0:00:00	0	AGENT	17:25:30	17:25:35	5	ANAT
AA0107	2315	0	0	TT	990203	19:37:08	19:37:08	0	19:37:08	19:37:26	18	AGENT	19:37:26	19:42:32	306	SHARON
AA0107	2316	57659468	1	TT	990203	23:17:22	23:17:24	2	0:00:00	0:00:00	0	AGENT	23:17:23	23:18:25	62	DARMON
AA0107	2317	36152106	1	TT	990204	10:45:01	10:45:03	2	0:00:00	0:00:00	0	AGENT	10:45:03	10:45:06	3	ANAT
AA0107	2318	9046061	1	TT	990204	11:51:55	11:51:57	2	0:00:00	0:00:00	0	AGENT	11:51:56	11:52:01	5	NO_SERVER
AA0107	2319	57709495	2	TT	990204	13:06:03	13:06:03	0	13:06:03	13:07:25	82	AGENT	13:07:24	13:07:26	2	GILI
AA0107	2320	57918849	1	TT	990204	15:34:35	15:34:37	2	0:00:00	0:00:00	0	AGENT	15:34:36	15:37:11	155	YITZ
AA0107	2321	0	0	TT	990204	16:26:57	16:26:58	1	16:26:58	16:27:35	37	AGENT	16:27:34	16:28:50	76	BASCH
AA0107	2322	0	0	TT	990204	16:56:10	16:56:10	0	16:56:10	16:57:19	69	HANG	0:00:00	0:00:00	0	NO_SERVER
AA0107	2323	0	0	TT	990204	17:56:09	17:56:11	2	0:00:00	0:00:00	0	AGENT	17:56:10	17:58:53	163	AVNI
AA0107	2324	0	0	TT	990204	23:34:18	23:34:20	2	0:00:00	0:00:00	0	AGENT	23:34:20	23:34:37	17	PINHAS
AA0107	2325	0	0	TT	990205	7:07:56	7:07:58	2	0:00:00	0:00:00	0	AGENT	7:07:57	7:08:02	5	BASCH
AA0107	2326	56020092	2	TT	990205	11:48:01	11:48:01	0	11:48:01	11:49:39	98	PHANTOM	11:49:38	11:49:41	3	NO_SERVER
AA0107	2327	10941342	2	TT	990205	12:55:19	12:55:19	0	12:55:19	12:55:44	25	AGENT	12:55:42	13:03:37	475	NAAMA
AA0107	2328	33689787	2	TT	990207	8:15:21	8:15:23	2	0:00:00	0:00:00	0	AGENT	8:15:23	8:17:30	127	YITZ
AA0107	2329	33293747	1	TT	990207	9:01:16	9:01:18	2	0:00:00	0:00:00	0	AGENT	9:01:17	9:02:39	82	AVNI
AA0107	2330	28981082	1	TT	990207	9:08:00	9:08:02	2	0:00:00	0:00:00	0	AGENT	9:08:01	9:08:51	50	ZOHARI
AA0107	2331	0	0	TT	990207	10:37:48	10:37:50	2	0:00:00	0:00:00	0	AGENT	10:37:49	10:40:05	136	ZOHARI
AA0107	2332	69560852	2	TT	990207	10:47:06	10:47:08	2	10:47:08	10:47:47	39	AGENT	10:47:07	10:48:02	55	YITZ
AA0107	2333	54918016	1	TT	990207	11:10:21	11:10:23	2	0:00:00	0:00:00	0	AGENT	11:10:22	11:11:12	50	ZOHARI
AA0107	2334	7887029	2	TT	990207	11:19:25	11:19:25	0	11:19:25	11:20:24	59	AGENT	11:20:24	11:20:33	9	KAZAV
AA0107	2335	32231763	1	TT	990207	12:05:56	12:05:59	3	0:00:00	0:00:00	0	AGENT	12:05:57	12:06:35	38	YITZ
AA0107	2336	23899156	1	TT	990207	12:12:48	12:12:50	2	0:00:00	0:00:00	0	AGENT	12:12:49	12:14:38	109	YITZ
AA0107	2337	15621063	2	TT	990207	12:30:33	12:30:35	2	0:00:00	0:00:00	0	AGENT	12:30:34	12:31:30	56	ZOHARI
AA0107	2338	0	0	TT	990207	13:00:29	13:00:32	3	0:00:00	0:00:00	0	AGENT	13:00:31	13:01:51	80	ZOHARI
AA0107	2339	24582264	1	TT	990207	14:10:20	14:10:23	3	0:00:00	0:00:00	0	AGENT	14:10:22	14:10:24	2	ANAT
AA0107	2340	53587994	2	TT	990207	18:15:22	18:15:24	2	0:00:00	0:00:00	0	AGENT	18:15:24	18:15:39	15	MIKI
AA0107	2341	22479612	2	TT	990207	20:37:07	20:37:09	2	0:00:00	0:00:00	0	AGENT	20:37:09	20:37:24	15	IDIT
AA0107	2342	0	0	TT	990208	10:01:39	10:01:39	0	10:01:39	10:01:45	6	AGENT	10:01:44	10:03:00	76	MIKI
AA0107	2343	28654895	1	TT	990208	10:17:25	10:17:27	2	0:00:00	0:00:00	0	AGENT	10:17:26	10:18:18	52	DORIT
AA0107	2344	0	0	TT	990208	10:40:36	10:40:38	2	0:00:00	0:00:00	0	AGENT	10:40:37	10:43:00	143	IDIT
AA0107	2345	24378044	2	TT	990208	14:05:35	14:05:37	2	0:00:00	0:00:00	0	AGENT	14:05:36	14:07:14	98	KAZAV
AA0107	2346	52209434	2	TT	990208	16:11:25	16:11:27	2	0:00:00	0:00:00	0	AGENT	16:11:26	16:11:31	5	ANAT
AA0107	2347	27293646	1	TT	990208	18:19:37	18:19:39	2	0:00:00	0:00:00	0	AGENT	18:19:38	18:19:42	4	ANAT
AA0107	2348	0	0	TT	990209	14:20:18	14:20:20	2	0:00:00	0:00:00	0	AGENT	14:20:19	14:20:40	21	MIKI
AA0107	2349	0	0	TT	990209	16:21:07	16:21:07	0	16:21:07	16:26:02	295	AGENT	16:26:00	16:27:11	71	ZOHARI
AA0107	2350	58040742	2	TT	990209	16:45:42	16:45:42	0	16:45:42	16:46:44	62	AGENT	16:46:43	16:48:03	80	AVIDAN
AA0107	2351	0	0	TT	990209	17:01:42	17:01:44	2	0:00:00	0:00:00	0	AGENT	17:01:43	17:01:48	5	DARMON
AA0107	2352	0	0	TT	990209	17:05:17	17:05:19	2	0:00:00	0:00:00	0	AGENT	17:05:18	17:05:53	35	AVIDAN
AA0107	2353	28517043	1	TT	990209	18:20:17	18:20:18	1	0:00:00	0:00:00	0	AGENT	18:20:18	18:20:23	5	NO_SERVER
AA0107	2354	0	0	TT	990209	18:59:49	18:59:49	0	18:59:49	19:00:47	58	AGENT	19:00:46	19:02:01	75	YITZ
AA0107	2355	0	0	TT	990209	19:12:20	19:12:22	2	0:00:00	0:00:00	0	AGENT	19:12:21	19:14:10	109	AVIDAN
AA0107	2356	57831349	2	TT	990209	19:49:09	19:49:11	2	0:00:00	0:00:00	0	AGENT	19:49:10	19:51:17	127	AVIDAN
AA0107	2357	40661456	1	TT	990210	7:14:16	7:14:19	3	0:00:00	0:00:00	0	AGENT	7:14:17	7:14:22	5	NO_SERVER
AA0107	2358	38714424	1	TT	990210	8:25:44	8:25:46	2	0:00:00	0:00:00	0	AGENT	8:25:45	8:28:23	158	ZOHARI
AA0107	2359	55279970	2	TT	990210	10:02:30	10:02:31	1	10:02:31	10:03:16	45	AGENT	10:03:14	10:22:15	1141	DORIT
AA0107	2360	34321778	1	TT	990210	10:35:13	10:35:16	3	0:00:00	0:00:00	0	AGENT	10:35:15	10:35:25	10	NO_SERVER
AA0107	2361	32370082	1	TT	990210	11:11:21	11:11:23	2	0:00:00	0:00:00	0	AGENT	11:11:22	11:11:27	5	IDIT
AA0107	2362	40119059	1	TT	990210	11:47:01	11:47:01	0	11:47:01	11:48:06	65	AGENT	11:48:05	11:50:19	134	YITZ
AA0107	2363	38275400	1	TT	990210	12:41:19	12:41:21	2	0:00:00	0:00:00	0	AGENT	12:41:20	12:41:50	30	STEREN
AA0107	2364	29088192	1	TT	990210	12:52:00	12:52:01	1	0:00:00	0:00:00	0	AGENT	12:52:01	12:52:03	2	NO_SERVER
AA0107	2365	23699390	2	TT	990210	14:24:45	14:24:47	2	0:00:00	0:00:00	0	AGENT	14:24:46	14:26:22	96	STEREN
AA0107	2366	0	0	TT	990210	15:44:16	15:44:18	2	0:00:00	0:00:00	0	AGENT	15:44:17	15:46:07	110	STEREN
AA0107	2367	0	0	TT	990210	17:48:20	17:48:22	2	0:00:00	0:00:00	0	AGENT	17:48:21	17:48:23	2	ANAT
AA0107	2368	0	0	TT	990210	18:44:11	18:44:13	2	0:00:00	0:00:00	0	AGENT	18:44:12	18:45:36	84	NAAMA
AA0107	2369	57432775	1	TT	990210	18:49:29	18:49:29	0	18:49:29	18:50:30	61	PHANTOM	18:50:22	18:50:34	12	NO_SERVER
AA0107	2370	9173709	2	TT	990210	21:20:54	21:20:56	2	0:00:00	0:00:00	0	AGENT	21:20:55	21:21:04	9	NO_SERVER
AA0107	2371	10634848	1	TT	990210	21:38:18	21:38:20	2	21:38:20	21:45:05	405	HANG	21:38:20	21:39:46	86	NO_SERVER
AA0107	2372	11178126	1	TT	990210	22:48:41	22:48:43	2	0:00:00	0:00:00	0	AGENT	22:48:42	22:49:21	39	DARMON
AA0107	2373	69000651	2	TT	990210	23:47:10	23:47:12	2	0:00:00	0:00:00	0	AGENT	23:47:11	23:52:50	339	NO_SERVER
AA0107	2374	28736205	2	TT	990211	8:05:01	8:05:03	2	0:00:00	0:00:00	0	AGENT	8:05:02	8:05:08	6	NO_SERVER
AA0107	2375	59105429	2	TT	990211	9:48:16	9:48:16	0	9:48:16	9:50:49	153	AGENT	9:50:48	9:55:43	295	AVNI
AA0107	2376	0	0	TT	990211	10:52:24	10:52:24	0	10:52:24	10:52:33	9	HANG	0:00:00	0:00:00	0	NO_SERVER
AA0107	2377	57918849	1	TT	990211	11:07:03	11:07:03	0	11:07:03	11:10:13	190	AGENT	11:10:12	11:13:14	182	AVNI
AA0107	2378	27186592	2	TT	990211	11:22:37	11:22:37	0	11:22:37	11:23:29	52	AGENT	11:23:28	11:23:35	7	STEREN
AA0107	2379	32370082	1	TT	990211	11:53:05	11:53:07	2	0:00:00	0:00:00	0	AGENT	11:53:06	11:54:48	102	MIKI
AA0107	2380	29308392	1	TT	990211	12:21:37	12:21:37	0	12:21:37	12:24:05	148	AGENT	12:24:04	12:24:05	1	MIKI
AA0107	2381	9663006	1	TT	990211	12:47:26	12:47:26	0	12:47:26	12:48:08	42	AGENT	12:48:07	12:48:21	14	STEREN
AA0107	2382	35712116	1	TT	990211	13:01:21	13:01:23	2	0:00:00	0:00:00	0	AGENT	13:01:22	13:01:29	7	AVNI
AA0107	2383	56051360	2	TT	990211	15:47:51	15:47:54	3	0:00:00	0:00:00	0	AGENT	15:47:53	15:58:03	610	STEREN
AA0107	2384	16458234	2	TT	990211	16:01:50	16:01:50	0	16:01:50	16:03:06	76	AGENT	16:03:05	16:10:35	450	BASCH
AA0107	2385	0	0	TT	990211	16:18:44	16:18:46	2	0:00:00	0:00:00	0	AGENT	16:18:45	16:18:50	5	DORIT
AA0107	2386	8340788	2	TT	990211	16:34:27	16:34:29	2	0:00:00	0:00:00	0	AGENT	16:34:28	16:34:38	10	ANAT
AA0107	2387	0	0	TT	990211	16:39:07	16:39:09	2	0:00:00	0:00:00	0	AGENT	16:39:09	16:39:11	2	ANAT
AA0107	2388	30161327	2	TT	990211	16:42:59	16:43:01	2	0:00:00	0:00:00	0	AGENT	16:43:00	16:45:00	120	DORIT
AA0107	2389	25214305	1	TT	990211	17:25:52	17:25:53	1	0:00:00	0:00:00	0	AGENT	17:25:53	17:25:58	5	DORIT
AA0107	2390	59270009	2	TT	990211	17:48:43	17:48:45	2	0:00:00	0:00:00	0	AGENT	17:48:44	17:53:22	278	ANAT
AA0107	2391	55021059	2	TT	990211	18:17:22	18:17:24	2	0:00:00	0:00:00	0	AGENT	18:17:23	18:17:30	7	BASCH
AA0107	2392	0	0	TT	990212	9:32:04	9:32:06	2	0:00:00	0:00:00	0	AGENT	9:32:05	9:32:45	40	BASCH
AA0107	2393	16534257	2	TT	990212	10:27:43	10:27:44	1	10:27:44	10:27:56	12	AGENT	10:27:44	10:30:12	148	AVIDAN
AA0107	2394	25266958	2	TT	990212	10:53:01	10:53:04	3	0:00:00	0:00:00	0	AGENT	10:53:02	10:53:07	5	BASCH
AA0107	2395	57947764	1	TT	990212	11:06:24	11:06:26	2	0:00:00	0:00:00	0	AGENT	11:06:25	11:08:40	135	BASCH
AA0107	2396	0	0	TT	990213	19:30:13	19:30:15	2	0:00:00	0:00:00	0	AGENT	19:30:15	19:35:31	316	BASCH
AA0107	2397	0	0	TT	990213	19:59:44	19:59:47	3	0:00:00	0:00:00	0	AGENT	19:59:45	19:59:57	12	BASCH
AA0107	2398	68398759	1	TT	990214	9:12:42	9:12:42	0	9:12:42	9:14:52	130	AGENT	9:14:50	9:15:04	14	STEREN
AA0107	2399	55864599	2	TT	990214	9:58:39	9:58:41	2	0:00:00	0:00:00	0	AGENT	9:58:40	10:05:37	417	NO_SERVER
AA0107	2400	32387482	1	TT	990214	11:05:20	11:05:22	2	0:00:00	0:00:00	0	AGENT	11:05:21	11:05:42	21	NO_SERVER
AA0107	2401	28053759	2	TT	990214	15:10:11	15:10:12	1	0:00:00	0:00:00	0	AGENT	15:10:12	15:10:21	9	NO_SERVER
AA0107	2402	0	0	TT	990214	17:27:35	17:27:37	2	0:00:00	0:00:00	0	AGENT	17:27:36	17:28:01	25	MIKI
AA0107	2403	36160091	1	TT	990214	22:51:33	22:51:33	0	22:51:33	22:53:04	91	AGENT	22:53:04	22:54:07	63	SHLOMO
AA0107	2404	0	0	TT	990215	6:57:17	6:57:17	0	6:57:17	6:59:02	105	AGENT	6:59:01	6:59:24	23	DORIT
AA0107	2405	0	0	TT	990215	10:11:35	10:11:35	0	10:11:35	10:12:06	31	HANG	0:00:00	0:00:00	0	NO_SERVER
AA0107	2406	0	0	TT	990215	10:23:39	10:23:41	2	0:00:00	0:00:00	0	AGENT	10:23:40	10:27:53	253	DARMON
AA0107	2407	0	0	TT	990215	11:46:01	11:46:02	1	0:00:00	0:00:00	0	AGENT	11:46:02	11:46:36	34	STEREN
AA0107	2408	22952840	1	TT	990215	13:09:47	13:09:47	0	13:09:47	13:10:46	59	AGENT	13:10:45	13:11:56	71	MIKI
AA0107	2409	37690005	1	TT	990215	13:18:18	13:18:18	0	13:18:18	13:18:23	5	AGENT	13:18:22	13:18:48	26	STEREN
AA0107	2410	779066	1	TT	990215	13:28:39	13:28:39	0	13:28:39	13:28:47	8	HANG	0:00:00	0:00:00	0	NO_SERVER
AA0107	2411	32456329	1	TT	990215	13:41:12	13:41:12	0	13:41:12	13:41:53	41	HANG	0:00:00	0:00:00	0	NO_SERVER
AA0107	2412	27477694	1	TT	990215	14:45:48	14:45:50	2	0:00:00	0:00:00	0	AGENT	14:45:49	14:45:55	6	NO_SERVER
AA0107	2413	24353476	2	TT	990215	15:56:15	15:56:17	2	0:00:00	0:00:00	0	AGENT	15:56:17	15:57:06	49	NO_SERVER
AA0107	2414	0	0	TT	990215	16:00:26	16:00:29	3	0:00:00	0:00:00	0	AGENT	16:00:27	16:00:51	24	STEREN
AA0107	2415	24251217	1	TT	990215	16:21:23	16:21:23	0	16:21:23	16:21:29	6	AGENT	16:21:29	16:24:09	160	BASCH
AA0107	2416	0	0	TT	990215	16:42:12	16:42:12	0	16:42:12	16:42:26	14	AGENT	16:42:25	16:42:33	8	AVNI
AA0107	2417	57448342	2	TT	990215	16:47:04	16:47:06	2	0:00:00	0:00:00	0	AGENT	16:47:05	16:47:42	37	AVNI
AA0107	2418	0	0	TT	990215	18:04:47	18:04:49	2	0:00:00	0:00:00	0	AGENT	18:04:48	18:04:51	3	IDIT
AA0107	2419	0	0	TT	990215	22:11:48	22:11:50	2	0:00:00	0:00:00	0	AGENT	22:11:49	22:11:59	10	BASCH
AA0107	2420	25742685	1	TT	990216	9:03:21	9:03:21	0	9:03:21	9:06:23	182	AGENT	9:06:22	9:11:51	329	STEREN
AA0107	2421	38275400	1	TT	990216	10:25:01	10:25:01	0	10:25:01	10:25:45	44	HANG	0:00:00	0:00:00	0	NO_SERVER
AA0107	2422	3687464	1	TT	990216	10:33:35	10:33:38	3	0:00:00	0:00:00	0	AGENT	10:33:36	10:37:55	259	KAZAV
AA0107	2423	34524199	1	TT	990216	11:29:36	11:29:38	2	0:00:00	0:00:00	0	AGENT	11:29:37	11:29:41	4	NO_SERVER
AA0107	2424	59823559	1	TT	990216	11:32:37	11:32:39	2	0:00:00	0:00:00	0	AGENT	11:32:38	11:32:43	5	NO_SERVER
AA0107	2425	24975104	1	TT	990216	11:39:59	11:40:00	1	0:00:00	0:00:00	0	AGENT	11:40:00	11:40:13	13	NO_SERVER
AA0107	2426	10473262	2	TT	990216	11:47:09	11:47:10	1	0:00:00	0:00:00	0	AGENT	11:47:10	11:47:14	4	NO_SERVER
AA0107	2427	0	0	TT	990216	11:49:02	11:49:05	3	0:00:00	0:00:00	0	AGENT	11:49:03	11:50:46	103	YIFAT
AA0107	2428	23867294	1	TT	990216	13:51:18	13:51:21	3	0:00:00	0:00:00	0	AGENT	13:51:19	13:51:24	5	NO_SERVER
AA0107	2429	57918849	1	TT	990216	15:14:27	15:14:27	0	15:14:27	15:14:54	27	AGENT	15:14:53	15:14:54	1	ANAT
AA0107	2430	23699390	2	TT	990216	15:36:57	15:36:58	1	0:00:00	0:00:00	0	AGENT	15:36:58	15:37:04	6	MIKI
AA0107	2431	0	0	TT	990216	15:47:31	15:47:32	1	15:47:32	15:47:56	24	AGENT	15:47:55	15:51:16	201	SHARON
AA0107	2432	0	0	TT	990216	17:18:33	17:18:35	2	0:00:00	0:00:00	0	AGENT	17:18:34	17:18:37	3	ANAT
AA0107	2433	34372334	1	TT	990216	20:44:04	20:44:06	2	0:00:00	0:00:00	0	AGENT	20:44:05	20:44:17	12	AVIDAN
AA0107	2434	0	0	TT	990217	7:13:58	7:14:00	2	0:00:00	0:00:00	0	AGENT	7:14:00	7:14:06	6	DARMON
AA0107	2435	14409098	1	TT	990217	7:27:28	7:27:30	2	0:00:00	0:00:00	0	AGENT	7:27:29	7:29:16	107	DORIT
AA0107	2436	0	0	TT	990217	8:39:49	8:39:52	3	0:00:00	0:00:00	0	AGENT	8:39:50	8:41:22	92	DORIT
AA0107	2437	0	0	TT	990217	9:01:22	9:01:22	0	9:01:22	9:02:56	94	HANG	0:00:00	0:00:00	0	NO_SERVER
AA0107	2438	52644937	2	TT	990217	9:53:11	9:53:13	2	0:00:00	0:00:00	0	AGENT	9:53:12	9:53:22	10	NO_SERVER
AA0107	2439	28516995	1	TT	990217	10:56:33	10:56:36	3	0:00:00	0:00:00	0	AGENT	10:56:34	10:59:12	158	DORIT
AA0107	2440	5393723	2	TT	990217	11:23:58	11:23:58	0	11:23:58	11:24:47	49	PHANTOM	11:24:46	11:24:50	4	NO_SERVER
AA0107	2441	23699390	2	TT	990217	12:16:54	12:16:55	1	0:00:00	0:00:00	0	AGENT	12:16:55	12:17:39	44	DORIT
AA0107	2442	24421174	1	TT	990217	13:42:40	13:42:44	4	0:00:00	0:00:00	0	AGENT	13:42:42	13:43:00	18	YITZ
AA0107	2443	17415225	2	TT	990217	14:09:10	14:09:10	0	14:09:10	14:09:55	45	AGENT	14:09:54	14:38:22	1708	AVNI
AA0107	2444	33656547	1	TT	990217	14:23:32	14:23:33	1	0:00:00	0:00:00	0	AGENT	14:23:33	14:23:36	3	ANAT
AA0107	2445	0	0	TT	990217	14:39:25	14:39:25	0	14:39:25	14:43:47	262	AGENT	14:43:47	14:43:54	7	ANAT
AA0107	2446	0	0	TT	990217	14:50:42	14:50:42	0	14:50:42	14:51:20	38	AGENT	14:51:19	14:57:06	347	MIKI
AA0107	2447	28081388	1	TT	990217	15:38:33	15:38:35	2	0:00:00	0:00:00	0	AGENT	15:38:34	15:39:11	37	AVNI
AA0107	2448	56051360	2	TT	990217	17:34:14	17:34:14	0	17:34:14	17:34:53	39	AGENT	17:34:52	17:34:54	2	ANAT
AA0107	2449	57442600	2	TT	990217	18:28:16	18:28:18	2	0:00:00	0:00:00	0	AGENT	18:28:18	18:29:32	74	IDIT
AA0107	2450	0	0	TT	990217	19:20:00	19:20:00	0	19:20:00	19:20:05	5	AGENT	19:20:05	19:20:05	0	ANAT
AA0107	2451	0	0	TT	990217	19:23:56	19:23:58	2	0:00:00	0:00:00	0	AGENT	19:23:57	19:24:00	3	GILI
AA0107	2452	0	0	TT	990217	19:35:30	19:35:32	2	0:00:00	0:00:00	0	AGENT	19:35:31	19:38:25	174	SHARON
AA0107	2453	10634848	1	TT	990217	19:58:56	19:58:58	2	0:00:00	0:00:00	0	AGENT	19:58:57	19:59:36	39	SHARON
AA0107	2454	0	0	TT	990217	20:25:30	20:25:32	2	0:00:00	0:00:00	0	AGENT	20:25:32	20:25:36	4	IDIT
AA0107	2455	22638852	1	TT	990217	22:13:08	22:13:10	2	0:00:00	0:00:00	0	AGENT	22:13:10	22:13:13	3	IDIT
AA0107	2456	0	0	TT	990218	6:57:45	6:57:47	2	0:00:00	0:00:00	0	AGENT	6:57:46	6:57:53	7	GILI
AA0107	2457	0	0	TT	990218	11:00:18	11:00:20	2	0:00:00	0:00:00	0	AGENT	11:00:19	11:01:06	47	STEREN
AA0107	2458	54202908	2	TT	990218	11:26:43	11:26:43	0	11:26:43	11:26:50	7	HANG	0:00:00	0:00:00	0	NO_SERVER
AA0107	2459	57918849	1	TT	990218	11:46:20	11:46:20	0	11:46:20	11:46:40	20	AGENT	11:46:39	11:48:39	120	SHARON
AA0107	2460	54709274	1	TT	990218	12:04:34	12:04:36	2	0:00:00	0:00:00	0	AGENT	12:04:35	12:04:44	9	NO_SERVER
AA0107	2461	0	0	TT	990218	14:57:20	14:57:20	0	14:57:20	14:58:55	95	HANG	0:00:00	0:00:00	0	NO_SERVER
AA0107	2462	0	0	TT	990218	16:14:28	16:14:30	2	0:00:00	0:00:00	0	AGENT	16:14:29	16:14:37	8	BASCH
AA0107	2463	31492895	1	TT	990218	16:35:38	16:35:40	2	0:00:00	0:00:00	0	AGENT	16:35:40	16:35:46	6	NO_SERVER
AA0107	2464	0	0	TT	990218	16:53:07	16:53:07	0	16:53:07	16:53:14	7	AGENT	16:53:13	16:53:16	3	SHARON
AA0107	2465	30452882	2	TT	990218	17:13:21	17:13:21	0	17:13:21	17:14:36	75	AGENT	17:14:35	17:14:42	7	SHARON
AA0107	2466	11766979	1	TT	990219	11:56:55	11:56:55	0	11:56:55	11:57:37	42	PHANTOM	11:57:36	11:57:55	19	NO_SERVER
AA0107	2467	0	0	TT	990220	20:01:27	20:01:28	1	0:00:00	0:00:00	0	AGENT	20:01:28	20:02:15	47	YITZ
AA0107	2468	0	0	TT	990221	10:36:17	10:36:17	0	10:36:17	10:38:35	138	HANG	0:00:00	0:00:00	0	NO_SERVER
AA0107	2469	22032791	1	TT	990221	11:31:57	11:31:57	0	11:31:57	11:35:04	187	PHANTOM	11:35:02	11:35:06	4	NO_SERVER
AA0107	2470	26680769	1	TT	990221	12:20:25	12:20:27	2	0:00:00	0:00:00	0	AGENT	12:20:27	12:21:18	51	NO_SERVER
AA0107	2471	50424498	2	TT	990221	13:15:15	13:15:16	1	13:15:16	13:15:36	20	PHANTOM	13:15:36	13:15:39	3	NO_SERVER
AA0107	2472	33849217	1	TT	990221	13:31:03	13:31:06	3	0:00:00	0:00:00	0	AGENT	13:31:05	13:31:39	34	NO_SERVER
AA0107	2473	58507484	1	TT	990221	13:36:40	13:36:40	0	13:36:40	13:36:53	13	AGENT	13:36:53	13:36:56	3	SHARON
AA0107	2474	0	0	TT	990221	13:42:16	13:42:16	0	13:42:16	13:42:21	5	AGENT	13:42:20	13:42:22	2	GILI
AA0107	2475	5384151	1	TT	990221	13:44:55	13:44:55	0	13:44:55	13:46:58	123	PHANTOM	13:46:43	13:47:00	17	NO_SERVER
AA0107	2476	57070534	2	TT	990221	13:56:29	13:56:29	0	13:56:29	13:56:39	10	AGENT	13:56:38	13:56:58	20	AVNI
AA0107	2477	69632123	1	TT	990221	14:04:57	14:04:57	0	14:04:57	14:07:43	166	AGENT	14:07:42	14:30:24	1362	AVNI
AA0107	2478	37646437	1	TT	990221	14:38:19	14:38:21	2	0:00:00	0:00:00	0	AGENT	14:38:20	14:38:23	3	GILI
AA0107	2479	27900018	1	TT	990221	14:43:05	14:43:07	2	0:00:00	0:00:00	0	AGENT	14:43:06	14:43:58	52	YITZ
AA0107	2480	0	0	TT	990221	16:31:29	16:31:29	0	16:31:29	16:31:48	19	AGENT	16:31:47	16:31:50	3	MIKI
AA0107	2481	0	0	TT	990221	16:54:19	16:54:21	2	0:00:00	0:00:00	0	AGENT	16:54:20	16:57:37	197	IDIT
AA0107	2482	0	0	TT	990221	19:12:18	19:12:18	0	19:12:18	19:13:03	45	AGENT	19:13:02	19:13:05	3	MIKI
AA0107	2483	0	0	TT	990221	19:17:04	19:17:04	0	19:17:04	19:19:17	133	HANG	0:00:00	0:00:00	0	NO_SERVER
AA0107	2484	306428517	1	TT	990221	19:29:13	19:29:13	0	19:29:13	19:30:16	63	AGENT	19:30:04	19:31:40	96	IDIT
AA0107	2485	0	0	TT	990221	19:33:48	19:33:50	2	0:00:00	0:00:00	0	AGENT	19:33:49	19:35:56	127	IDIT
AA0107	2486	24442634	2	TT	990221	19:37:02	19:37:02	0	19:37:02	19:37:35	33	HANG	0:00:00	0:00:00	0	NO_SERVER
